cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
medical,6,2020-04-10 13:50:00,6.587983,6.096299,4.162595,8.843163,4.456828,8.352849,4.844865,7.878817,5.783173,7.186611, 3.948811, 4.506398, 4.756347, 4.875791, 5.047783, 5.162247, 5.260444, 5.450652, 5.652473, 5.744679, 5.845956, 5.894896, 6.006625, 6.041164, 6.104657, 6.154789, 6.209658, 6.321635, 6.384453, 6.434946, 6.454208, 6.551592, 6.591483, 6.673546, 6.753937, 6.849811, 6.901393, 6.994610, 7.086221, 7.155603, 7.227819, 7.347491, 7.429069, 7.587264, 7.835896, 7.917972, 8.138411, 8.364286, 8.810328, 9.777475,10.323236,2020-04-10 13:50:00
medical,6,2020-04-08 11:25:00,2.215493,2.389467,1.743012,2.779132,1.743012,2.632857,1.864289,2.551150,2.064075,2.413392,1.629641,1.742217,1.763139,1.832125,1.885778,1.916644,1.935981,1.950615,1.989531,2.014474,2.030931,2.059142,2.074954,2.084445,2.100584,2.113670,2.128371,2.140115,2.157811,2.185593,2.206451,2.222098,2.231886,2.255541,2.273025,2.290193,2.308049,2.335057,2.355444,2.369131,2.390399,2.411626,2.429331,2.471405,2.493624,2.535309,2.588789,2.630467,2.663516,2.777123,2.946922,2020-04-08 11:25:00
medical,6,2020-04-09 11:10:00,5.523066,5.120101,3.606786,8.004105,3.812404,7.484012,4.235076,7.204545,4.260289,5.715737,2.669972,3.447358,3.877699,4.004931,4.161404,4.265267,4.376693,4.451808,4.490715,4.600477,4.685018,4.780238,4.843480,4.932396,5.003482,5.057850,5.116781,5.191363,5.253261,5.293786,5.352903,5.443845,5.521194,5.585485,5.666283,5.746816,5.881513,6.002046,6.087167,6.196761,6.271596,6.348454,6.546935,6.781499,6.935779,7.040980,7.143699,7.261479,7.566794,7.876376,9.074949,2020-04-09 11:10:00
medical,6,2020-04-09 22:25:00,8.01128,6.708892, 4.502169,11.981300, 4.502169,10.499293, 5.820248,10.275508,6.637074,8.854855, 3.390125, 4.807577, 5.255304, 5.642877, 5.840110, 6.029565, 6.124657, 6.393300, 6.548524, 6.653691, 6.708910, 6.815498, 6.901670, 6.962446, 6.997836, 7.119300, 7.345926, 7.441050, 7.501068, 7.577458, 7.697546, 7.820003, 7.967866, 8.140003, 8.338805, 8.490581, 8.601356, 8.726627, 8.826336, 8.964671, 9.167621, 9.319354, 9.424628, 9.667127, 9.907378,10.081059,10.363400,10.877761,11.956119,12.465562,14.905333,2020-04-09 22:25:00
medical,6,2020-04-08 19:45:00,4.520664,4.399067,2.863792,6.098382,2.967215,5.772090,3.502297,5.690323,3.663912,4.799555,2.707660,2.965532,3.184717,3.342828,3.442747,3.578292,3.662053,3.714528,3.769091,3.803040,3.898226,3.985903,4.037318,4.119831,4.142226,4.204064,4.237646,4.257519,4.308678,4.389031,4.448081,4.496247,4.583040,4.628332,4.674752,4.733145,4.794915,4.880072,4.930721,5.020165,5.114874,5.161946,5.283342,5.400276,5.477645,5.572269,5.645385,5.762510,5.968859,6.323458,7.044597,2020-04-08 19:45:00
medical,6,2020-04-08 11:30:00,2.130401,2.105881,1.569539,2.767646,1.636669,2.610234,1.841853,2.596781,1.926430,2.307022,1.294208,1.558183,1.645242,1.698676,1.757168,1.820836,1.859478,1.875224,1.899895,1.924197,1.937001,1.948986,1.959429,1.979170,1.989669,2.004217,2.022302,2.054628,2.076438,2.097673,2.106756,2.130402,2.143601,2.179890,2.189284,2.209947,2.244567,2.265520,2.292549,2.306574,2.326209,2.345650,2.364947,2.404235,2.454500,2.493535,2.549905,2.580785,2.610870,2.748624,2.961831,2020-04-08 11:30:00
medical,6,2020-04-10 13:55:00,6.302749,5.455136,3.701194,8.508072,4.430338,8.508072,4.621405,7.877554,5.345518,7.034686, 2.965496, 3.878190, 4.312197, 4.562385, 4.696465, 4.846983, 4.907590, 5.056533, 5.172544, 5.346863, 5.403145, 5.515768, 5.614561, 5.673990, 5.702210, 5.805411, 5.849293, 5.942570, 6.092257, 6.210472, 6.299538, 6.395070, 6.430473, 6.519046, 6.590874, 6.690391, 6.731229, 6.789952, 6.944545, 7.036160, 7.142636, 7.207408, 7.424228, 7.515429, 7.627412, 7.864981, 7.967541, 8.237846, 8.413336, 8.745480,10.586150,2020-04-10 13:55:00
medical,6,2020-04-09 11:20:00,4.07242,3.987494,2.437207,6.393143,2.437207,5.541433,2.818653,5.276209,3.033520,4.269543,1.854530,2.436063,2.672668,2.817155,2.848160,3.011304,3.048502,3.117861,3.193080,3.260970,3.302255,3.386820,3.428284,3.515544,3.585959,3.626872,3.664854,3.736006,3.775885,3.837301,3.884339,3.987295,4.016606,4.083480,4.177489,4.245823,4.387446,4.484173,4.564823,4.630206,4.689838,4.782033,4.891383,5.025962,5.137288,5.272373,5.380438,5.503906,6.014419,6.389054,8.324271,2020-04-09 11:20:00
medical,6,2020-04-08 19:50:00,5.163484,4.355454,3.708129,7.357033,3.708129,6.731411,3.986399,6.291952,3.986399,5.264153,3.350713,3.721722,3.775360,3.919780,3.991201,4.074166,4.143333,4.237201,4.313711,4.376114,4.418668,4.466639,4.602714,4.658070,4.712586,4.755201,4.817027,4.860994,4.896835,4.939953,5.005397,5.075799,5.171546,5.224951,5.298029,5.393287,5.500212,5.574409,5.658931,5.736266,5.792902,5.873128,5.945454,6.025191,6.079651,6.221877,6.318626,6.733139,7.092914,7.360574,8.166314,2020-04-08 19:50:00
medical,6,2020-04-08 11:35:00,2.681165,2.482638,2.020231,3.240682,2.111150,3.152769,2.338737,3.109451,2.347149,2.774853,1.823913,2.045033,2.115452,2.212356,2.313707,2.346098,2.360196,2.388486,2.423894,2.452682,2.467212,2.482652,2.488203,2.514036,2.523898,2.550404,2.568864,2.592269,2.613551,2.648530,2.689291,2.716446,2.734845,2.752582,2.761341,2.770519,2.809249,2.834802,2.857305,2.897169,2.909136,2.934971,2.960874,2.998954,3.023650,3.046662,3.082020,3.110202,3.154801,3.341370,3.535041,2020-04-08 11:35:00
medical,6,2020-04-09 22:30:00,8.846147,9.265638, 5.256051,12.302744, 6.068407,11.897539, 6.081137,10.776117,7.481698,9.667180, 4.576599, 5.346002, 5.966223, 6.193789, 6.430595, 6.708890, 6.956574, 7.170626, 7.424586, 7.552296, 7.698697, 7.795855, 7.878626, 8.080718, 8.181122, 8.276020, 8.382956, 8.584411, 8.727146, 8.773039, 8.845378, 8.935432, 9.057463, 9.137722, 9.239453, 9.305001, 9.448126, 9.508927, 9.649150, 9.760109, 9.905049,10.135186,10.412212,10.533780,10.656518,11.049426,11.177399,11.581727,11.782372,12.535123,13.266382,2020-04-09 22:30:00
medical,6,2020-04-08 19:55:00,4.357258,4.280545,2.557149,6.363669,3.018758,6.262439,3.126471,5.561683,3.695548,5.064798,2.234850,2.555888,2.924943,3.050599,3.140058,3.257902,3.296937,3.384760,3.479732,3.552503,3.651518,3.718164,3.769587,3.815290,3.856577,3.931057,3.976032,4.049351,4.182354,4.277586,4.299362,4.369920,4.443250,4.516016,4.580337,4.653968,4.727848,4.783172,4.862358,4.958439,5.040761,5.105320,5.206182,5.290559,5.471089,5.548109,5.636759,5.809021,6.165368,6.362824,6.989081,2020-04-08 19:55:00
medical,6,2020-04-09 11:35:00,6.221118,7.73434,3.564930,8.526096,3.870989,8.374279,4.712327,8.358917,5.118034,6.789010, 2.688504, 3.730721, 3.890520, 4.132789, 4.269804, 4.503672, 4.745856, 4.871564, 5.057485, 5.179994, 5.274196, 5.349672, 5.444147, 5.567667, 5.659476, 5.721323, 5.847895, 5.940208, 6.020826, 6.136998, 6.207398, 6.262072, 6.439822, 6.514215, 6.554112, 6.639283, 6.682592, 6.727776, 6.757684, 6.949836, 7.049002, 7.186983, 7.318287, 7.533817, 7.810320, 7.938690, 8.156493, 8.335839, 8.375844, 8.764684,11.840594,2020-04-09 11:35:00
medical,6,2020-04-10 14:00:00,4.126274,3.995369,2.610476,5.684990,2.610476,5.177545,2.878196,4.889804,3.467662,4.557713,2.610476,2.730196,2.873519,2.962610,3.121179,3.149359,3.242717,3.297294,3.422952,3.468788,3.504152,3.586911,3.635226,3.690268,3.727818,3.810403,3.862429,3.916185,3.995370,4.037274,4.108945,4.152474,4.211292,4.251583,4.302765,4.354822,4.386085,4.427176,4.526339,4.558452,4.620741,4.698486,4.734126,4.816033,4.885631,5.015598,5.119160,5.344747,5.682277,6.145658,7.228722,2020-04-10 14:00:00
medical,6,2020-04-08 11:40:00,2.458839,2.524989,1.686842,3.249889,1.635866,2.965016,1.940236,2.928193,2.103021,2.673802,1.635866,1.730436,1.820983,1.893112,1.953175,1.974982,1.996520,2.021777,2.051982,2.099061,2.131585,2.172670,2.198818,2.248889,2.282416,2.319855,2.367246,2.382458,2.403886,2.414549,2.442283,2.465679,2.503237,2.524580,2.532881,2.555997,2.579808,2.619289,2.642402,2.672997,2.734347,2.780418,2.827581,2.849411,2.886179,2.920321,2.953438,3.068704,3.189980,3.338964,3.869972,2020-04-08 11:40:00
medical,6,2020-04-08 20:25:00,5.601257,4.056978,3.03949,8.69662,3.344941,7.774527,3.363933,6.677479,4.417441,5.948363, 3.039490, 3.370131, 3.464504, 3.869308, 4.048992, 4.124080, 4.259543, 4.336790, 4.417594, 4.511103, 4.652884, 4.719818, 4.790285, 4.848929, 4.967962, 5.091417, 5.144412, 5.213078, 5.276972, 5.333890, 5.414792, 5.497001, 5.561758, 5.631434, 5.706431, 5.784967, 5.850653, 5.907873, 5.953538, 6.039830, 6.209388, 6.414044, 6.572230, 6.686040, 6.957389, 7.344318, 7.526126, 8.052879, 8.608073, 9.202825,10.366055,2020-04-08 20:25:00
medical,6,2020-04-09 22:35:00,6.878084,6.29993,4.357756,9.858647,4.357756,8.883569,4.968798,8.442482,5.843252,7.577171, 4.056801, 4.518701, 4.878192, 5.007875, 5.099227, 5.247241, 5.378079, 5.536917, 5.697596, 5.790584, 5.886789, 5.965011, 6.056627, 6.152438, 6.233784, 6.299960, 6.332145, 6.404637, 6.530373, 6.651297, 6.698619, 6.803981, 6.921209, 7.008532, 7.088986, 7.104775, 7.239995, 7.372043, 7.470981, 7.531403, 7.703972, 7.859952, 7.978728, 8.164876, 8.361644, 8.559428, 8.858040, 9.117172, 9.647649,10.265282,10.905091,2020-04-09 22:35:00
medical,6,2020-04-09 11:40:00,5.455302,5.770396,3.293260,7.937372,3.429361,7.299026,3.888226,7.027426,4.427910,6.111278,3.063825,3.302684,3.534120,3.700882,3.919852,3.995663,4.124315,4.238581,4.328617,4.447442,4.511527,4.627864,4.756988,4.787171,4.844709,4.951266,5.020934,5.125617,5.169345,5.226599,5.268014,5.415572,5.625651,5.699784,5.791058,5.841150,5.921149,6.028539,6.084975,6.129747,6.244009,6.425469,6.525717,6.627159,6.823528,6.905937,7.056129,7.245504,7.741800,7.942318,9.762756,2020-04-09 11:40:00
medical,6,2020-04-08 11:45:00,2.082559,2.143369,1.449087,2.696635,1.588512,2.584468,1.756418,2.522154,1.798015,2.231829,1.294454,1.492686,1.588313,1.642346,1.688521,1.711779,1.771089,1.785546,1.800781,1.809409,1.855944,1.866666,1.897823,1.932353,1.968479,1.990057,2.006577,2.024686,2.034889,2.047740,2.068461,2.105712,2.142546,2.155542,2.180583,2.190067,2.209710,2.225691,2.259974,2.275973,2.290448,2.315856,2.343140,2.390016,2.420040,2.442237,2.461480,2.519897,2.583687,2.698379,3.016464,2020-04-08 11:45:00
medical,6,2020-04-08 20:40:00,5.826411,6.039385,3.770195,7.846246,3.820403,7.308223,4.188890,7.022348,5.002619,6.580006, 2.835120, 3.859567, 3.930181, 4.193828, 4.321112, 4.487784, 4.612822, 4.720144, 4.748441, 4.852074, 5.011866, 5.095274, 5.165522, 5.233842, 5.296664, 5.356214, 5.538143, 5.589322, 5.680848, 5.765986, 5.826717, 5.879699, 6.001665, 6.068297, 6.132597, 6.203087, 6.273255, 6.374227, 6.465566, 6.530921, 6.600785, 6.812208, 6.854867, 6.943539, 6.993982, 7.030063, 7.159949, 7.312001, 7.506395, 7.950574,10.214220,2020-04-08 20:40:00
medical,6,2020-04-10 14:05:00,4.672129,5.71016,2.725437,6.474281,3.005359,6.127465,3.774408,5.984245,3.993078,4.965847,2.279482,2.810751,3.050059,3.430491,3.510431,3.794868,3.906962,3.935242,4.036747,4.054643,4.069047,4.099316,4.159711,4.215946,4.280043,4.349291,4.394013,4.425847,4.496186,4.558428,4.601138,4.685543,4.741977,4.756939,4.805651,4.885047,4.917203,4.959020,5.029314,5.086715,5.146052,5.276535,5.352518,5.463909,5.654147,5.730779,5.906785,5.987923,6.361760,6.717987,7.521373,2020-04-10 14:05:00
medical,6,2020-04-09 11:50:00,4.705199,3.498068,2.279232,6.982850,2.901925,6.655850,2.901925,5.856525,3.475124,5.041321,1.935915,2.726754,2.910415,2.951075,3.203626,3.462430,3.498091,3.616845,3.650657,3.753074,3.845338,3.964097,4.007263,4.117916,4.183915,4.255631,4.321446,4.388596,4.449661,4.549552,4.573577,4.656963,4.744857,4.858711,4.928859,5.022173,5.129680,5.229043,5.270529,5.385172,5.476940,5.570034,5.705708,5.778679,5.876505,6.037462,6.206978,6.525667,6.696100,7.406870,8.707407,2020-04-09 11:50:00
medical,6,2020-04-09 22:40:00,7.753122,8.38597, 4.671219,10.081523, 5.35706,10.10418, 6.411234,10.017663,6.459252,8.282482, 4.671219, 4.890720, 5.317226, 5.540298, 5.854363, 6.256148, 6.458492, 6.533865, 6.621954, 6.686520, 6.723093, 6.772324, 6.900077, 6.992451, 7.023755, 7.112890, 7.168920, 7.233531, 7.343808, 7.503727, 7.558513, 7.683250, 7.748538, 7.831193, 7.959134, 8.201361, 8.279789, 8.411873, 8.478547, 8.611424, 8.735511, 8.899651, 9.044885, 9.222517, 9.371389, 9.484885, 9.795890, 9.901745,10.078410,11.316077,12.759318,2020-04-09 22:40:00
medical,6,2020-04-08 11:50:00,2.275512,1.94689,1.737941,3.068080,1.719659,2.819368,1.799330,2.674731,1.818780,2.293126,1.562350,1.719277,1.769474,1.818139,1.825037,1.878874,1.911162,1.938451,1.954742,1.971425,2.004449,2.028220,2.058484,2.078327,2.094085,2.122517,2.134701,2.156504,2.187291,2.199835,2.226599,2.249877,2.271561,2.290724,2.341336,2.374872,2.419588,2.438963,2.454933,2.477071,2.518620,2.562247,2.598498,2.621886,2.659968,2.710008,2.744044,2.809128,2.899753,3.065567,3.378739,2020-04-08 11:50:00
medical,6,2020-04-08 20:50:00,5.733644,4.785039,3.202503,8.967354,3.395897,7.941906,3.806123,7.135701,4.436807,6.039388, 2.725117, 3.434426, 3.819977, 4.019010, 4.201071, 4.289641, 4.385400, 4.437314, 4.477933, 4.591689, 4.687673, 4.764394, 4.825091, 4.899280, 4.951538, 5.026010, 5.073967, 5.202415, 5.241744, 5.341636, 5.449438, 5.524075, 5.645772, 5.774465, 5.821610, 5.943396, 6.009387, 6.049540, 6.127494, 6.341048, 6.640222, 6.773773, 6.849408, 7.053609, 7.143773, 7.473343, 7.680717, 7.946033, 8.507904, 9.849413,11.307946,2020-04-08 20:50:00
medical,6,2020-04-09 12:00:00,3.634729,2.703444,1.780167,5.688215,1.902019,5.250848,2.369531,4.699066,2.525748,3.794820,1.596680,2.006275,2.146142,2.373458,2.457911,2.562194,2.637541,2.703468,2.770893,2.806586,2.849343,2.910381,2.958373,3.026275,3.069427,3.160082,3.214201,3.251836,3.322568,3.422769,3.499270,3.573932,3.686081,3.747717,3.759257,3.833425,3.961945,4.064905,4.115104,4.162077,4.274140,4.362129,4.427588,4.479325,4.575260,4.702469,5.080485,5.425718,5.573190,5.963545,7.272660,2020-04-09 12:00:00
medical,6,2020-04-08 11:55:00,2.405405,2.616522,1.707254,3.209758,1.762420,3.036716,1.858037,2.878784,2.204708,2.726004,1.581757,1.706810,1.766705,1.823402,1.897542,1.960995,1.984690,2.036361,2.064592,2.088937,2.124231,2.153272,2.196150,2.215767,2.249614,2.275565,2.301072,2.329954,2.350330,2.376177,2.398651,2.423548,2.449945,2.482478,2.496083,2.528513,2.555422,2.584312,2.613172,2.624848,2.655949,2.690064,2.715568,2.761386,2.804903,2.867928,2.924959,2.984417,3.040068,3.202765,3.475959,2020-04-08 11:55:00
medical,6,2020-04-10 14:15:00,5.287578,4.675143,2.614020,7.452981,3.397207,7.452981,3.462078,6.736143,4.295854,5.955237,2.614020,3.133825,3.391077,3.557953,3.667740,3.770004,3.956214,4.081839,4.261035,4.319772,4.377196,4.439492,4.495190,4.564358,4.675168,4.717197,4.776521,4.842437,4.953974,5.078521,5.182787,5.225694,5.338809,5.413079,5.471237,5.544734,5.618605,5.808992,5.945468,6.039325,6.112643,6.254220,6.355049,6.492333,6.672422,6.861104,6.955956,7.249787,7.424465,8.042660,9.497261,2020-04-10 14:15:00
medical,6,2020-04-09 23:00:00,4.711628,5.313461,2.710371,7.027768,2.879531,6.479175,2.879531,5.818550,3.882445,5.511711,2.404642,2.891667,3.091786,3.159023,3.206605,3.261699,3.380947,3.491734,3.568599,3.655869,3.753847,3.868420,3.962283,4.012211,4.175130,4.226599,4.285295,4.327355,4.378655,4.454727,4.543821,4.615955,4.735375,4.822818,4.905746,5.060632,5.165283,5.243381,5.291778,5.341254,5.430986,5.510175,5.678976,5.829785,6.039078,6.172481,6.364893,6.481373,6.834331,7.288591,9.811658,2020-04-09 23:00:00
medical,6,2020-04-08 20:55:00,4.753142,3.91666,2.903308,6.308354,3.120786,5.967118,3.683359,5.937240,4.144066,5.243590,2.826279,3.118421,3.358928,3.467144,3.634699,3.709798,3.832249,3.930097,3.988975,4.099678,4.177857,4.208812,4.246182,4.303639,4.338440,4.393454,4.434724,4.535206,4.586392,4.640092,4.680827,4.786337,4.829155,4.858138,4.937031,5.038255,5.070666,5.111868,5.162338,5.227454,5.304808,5.369061,5.446242,5.517355,5.594777,5.779487,5.923121,5.963818,6.109992,6.674988,8.908941,2020-04-08 20:55:00
medical,6,2020-04-08 12:00:00,2.427078,2.641721,1.721611,3.024287,1.833058,2.923850,1.965792,2.784038,2.305777,2.726216,1.496116,1.831638,1.870783,1.965363,2.014959,2.023689,2.067594,2.103750,2.133296,2.153726,2.196331,2.218370,2.246609,2.275852,2.310663,2.332967,2.348022,2.374566,2.399158,2.417371,2.431134,2.438295,2.457648,2.475513,2.511230,2.533458,2.567055,2.584261,2.597656,2.615079,2.641793,2.665935,2.692344,2.718901,2.733663,2.782784,2.831956,2.919505,2.982005,3.135189,3.440222,2020-04-08 12:00:00
medical,6,2020-04-09 12:05:00,2.398151,2.641353,1.295618,3.963948,1.237072,3.411466,1.561805,3.198734,1.882354,2.704511,0.8089654,1.3371362,1.4401048,1.5152093,1.5959957,1.6802556,1.7398257,1.8008015,1.8472443,1.9067117,1.9535721,2.0012602,2.0326516,2.0650168,2.0861752,2.1292648,2.1566705,2.1777470,2.2300013,2.2866708,2.3003725,2.3224537,2.3437617,2.4024484,2.4623421,2.5256011,2.5978088,2.6438599,2.6888400,2.7332409,2.7991734,2.8702177,2.9478766,2.9869644,3.0840293,3.1553578,3.3115813,3.4880708,3.7050545,3.9663690,4.2161461,2020-04-09 12:05:00
medical,6,2020-04-08 21:00:00,4.407573,4.5788,2.753437,6.350178,2.689707,5.861717,3.018856,5.403614,3.643032,4.833677,2.223813,2.788632,2.899442,3.056059,3.157788,3.301544,3.423003,3.526368,3.560367,3.643258,3.702192,3.802012,3.895279,3.984297,4.066254,4.106578,4.156700,4.228087,4.264782,4.299507,4.355311,4.405025,4.463346,4.504684,4.534013,4.581625,4.667750,4.742749,4.782651,4.835059,4.942189,5.046237,5.118894,5.222940,5.335205,5.516674,5.663996,5.978204,6.114539,6.459533,7.818046,2020-04-08 21:00:00
medical,6,2020-04-09 23:05:00,5.607904,5.429547,3.415479,7.926121,3.719326,7.465549,3.981187,6.828667,4.491183,5.843175, 2.835225, 3.648143, 3.849255, 4.113317, 4.163238, 4.409792, 4.503632, 4.539262, 4.657459, 4.723499, 4.807142, 4.856370, 4.917785, 5.065290, 5.181912, 5.262293, 5.302302, 5.374538, 5.429391, 5.446389, 5.523777, 5.579716, 5.653468, 5.697341, 5.745234, 5.780852, 5.862266, 5.973912, 6.036661, 6.155111, 6.253395, 6.353689, 6.515038, 6.647993, 6.733534, 6.993806, 7.150885, 7.415862, 7.781823, 8.002479,10.255046,2020-04-09 23:05:00
medical,6,2020-04-08 12:05:00,2.107755,2.106552,1.425674,2.730819,1.563072,2.674882,1.563072,2.454359,1.809314,2.245329,1.294747,1.506743,1.572713,1.620156,1.692591,1.712280,1.728530,1.775316,1.810379,1.830487,1.837280,1.877002,1.905349,1.954012,1.964744,1.998098,2.007978,2.017195,2.035496,2.057332,2.070165,2.085449,2.106184,2.129339,2.156655,2.183949,2.207683,2.233632,2.247791,2.273852,2.299583,2.347616,2.372917,2.442434,2.487322,2.579990,2.626310,2.659739,2.690744,2.935323,3.158822,2020-04-08 12:05:00
medical,6,2020-04-10 14:20:00,4.341575,4.421244,2.995969,5.978649,3.077759,5.586247,3.614532,5.560410,3.673277,4.650982,2.286101,2.861950,3.102988,3.258908,3.329466,3.454782,3.627796,3.686571,3.710998,3.771221,3.807407,3.852776,3.896446,3.972895,4.015664,4.060278,4.107512,4.137575,4.172869,4.199390,4.267167,4.304845,4.340904,4.421243,4.494793,4.554631,4.618672,4.677518,4.787162,4.842240,4.905591,4.993147,5.075488,5.144613,5.256598,5.344991,5.403745,5.468492,5.589232,5.839424,6.224809,2020-04-10 14:20:00
medical,6,2020-04-09 12:15:00,2.330987,2.699203,1.026091,3.955915,1.141917,3.470872,1.269637,3.129774,1.466097,2.475883,0.5652136,1.1413808,1.2787802,1.3225946,1.4016067,1.4659615,1.4833035,1.5685566,1.6048610,1.6646466,1.7567820,1.8029100,1.8333032,1.8597160,1.9067968,1.9300211,2.0042545,2.0351404,2.0909599,2.1866711,2.2332649,2.2703720,2.2963420,2.3740304,2.4345546,2.4756581,2.5427067,2.6072847,2.6859434,2.7179042,2.8001565,2.8932085,2.9576211,3.1071232,3.1389907,3.3291779,3.3778579,3.4551923,3.7605303,4.2332746,5.1609468,2020-04-09 12:15:00
medical,6,2020-04-08 21:10:00,5.875952,5.635888,3.841085,8.120017,3.971065,7.709280,4.452028,7.316323,4.695742,6.301543, 3.202607, 3.967905, 4.105996, 4.282558, 4.375672, 4.586773, 4.699387, 4.742520, 4.843269, 4.914237, 4.986729, 5.061568, 5.215972, 5.300053, 5.350873, 5.412766, 5.456049, 5.511702, 5.554976, 5.619035, 5.640883, 5.886068, 5.903680, 6.056115, 6.112771, 6.220044, 6.320972, 6.451578, 6.529986, 6.584233, 6.708303, 6.845450, 6.899479, 6.975823, 7.054060, 7.152469, 7.273394, 7.674320, 7.831176, 8.515076,10.364259,2020-04-08 21:10:00
medical,6,2020-04-08 12:10:00,2.838906,3.262072,2.187490,3.759774,2.187490,3.544785,2.335212,3.404132,2.468596,3.040536,1.822418,2.096547,2.216409,2.263242,2.334337,2.359048,2.403584,2.466692,2.483867,2.495370,2.541724,2.563876,2.600926,2.615058,2.635001,2.646015,2.684038,2.698931,2.720750,2.748790,2.802198,2.818691,2.848814,2.888635,2.923390,2.977303,3.003974,3.040232,3.058910,3.112322,3.127006,3.161962,3.225360,3.263687,3.301428,3.354328,3.401756,3.475075,3.578963,3.685411,4.115040,2020-04-08 12:10:00
medical,6,2020-04-09 23:15:00,6.372694,5.53809,4.184101,8.596565,4.843260,8.555195,5.093305,7.880700,5.531007,6.969792,3.605998,4.084898,4.536717,4.862925,5.040107,5.096400,5.219990,5.326795,5.424359,5.509139,5.621005,5.710698,5.782544,5.880036,5.953018,6.044791,6.108486,6.133408,6.196932,6.278385,6.329460,6.421761,6.509342,6.637095,6.692521,6.719729,6.783756,6.830285,6.893379,6.946080,7.114703,7.237932,7.318659,7.462317,7.611916,7.731290,7.817415,7.890268,8.350585,8.573387,9.064203,2020-04-09 23:15:00
medical,6,2020-04-08 21:15:00,6.243889,5.411654,4.184431,8.171395,4.541956,7.900921,5.287685,7.870035,5.729834,6.829439,3.795526,4.191551,4.472269,4.692459,4.804471,5.104117,5.279927,5.409726,5.435596,5.574297,5.697800,5.767059,5.841367,5.871695,5.928650,5.949167,6.000367,6.111808,6.146741,6.188254,6.258413,6.317615,6.359258,6.429422,6.464131,6.580682,6.637055,6.696060,6.726093,6.745650,6.815514,6.902599,7.010003,7.087842,7.247810,7.381364,7.506053,7.772564,7.858164,8.178906,9.211481,2020-04-08 21:15:00
medical,6,2020-04-08 12:15:00,2.355447,2.39975,1.747456,2.955345,1.831186,2.847218,1.960022,2.764061,2.094661,2.501581,1.614702,1.766757,1.860635,1.916478,1.968368,1.989502,2.033058,2.051211,2.086313,2.114789,2.130043,2.142717,2.166252,2.196783,2.231856,2.269192,2.285009,2.299011,2.315921,2.328238,2.349198,2.368691,2.395471,2.412174,2.429901,2.447557,2.459299,2.473600,2.496801,2.529834,2.561206,2.577912,2.602620,2.629515,2.669772,2.727020,2.776021,2.806175,2.914875,2.974212,3.184460,2020-04-08 12:15:00
